,bus,PlantCode,GenID,Census Tract,Lat,Lon
1577,28,58472,1,304,38.277778,-120.913611
1578,308,58498,RONE,5514,34.9,-118.246944
1579,308,58499,RTWO,5514,34.900278,-118.238333
1580,295,58500,RIO,6500,35.00745,-118.16451
1581,295,58502,COL3,6500,35.024722,-118.164167
1582,8357,58506,937,981000,33.568333,-114.918056
1583,8673,58508,PV3,4704,38.136389,-121.148889
1584,8405,58509,PV4,10302,35.55795,-120.68287
1585,8673,58510,PV5,4704,38.12139,-121.14122
1586,8357,58513,937,981000,33.565,-114.918056
1587,1858,58514,DHCA,44524,33.923056,-116.53
1588,573,58522,1,510,36.941111,-120.046667
1589,7823,58525,1,437101,37.633526,-122.139717
1590,7823,58525,COGEN,437101,37.633526,-122.139717
1591,1713,58527,1,10700,32.967222,-115.5325
1592,796,58528,WDT44,44904,33.8906,-116.5431
1593,2235,58542,DSL12,46900,33.8055,-115.3947
1594,2235,58542,DSL13,46900,33.8055,-115.3947
1595,2235,58542,DSL14,46900,33.8055,-115.3947
1596,2235,58542,DSL15,46900,33.8055,-115.3947
1597,2235,58542,DSL16,46900,33.8055,-115.3947
1598,2235,58542,DSL17,46900,33.8055,-115.3947
1599,2235,58542,DSL18,46900,33.8055,-115.3947
1600,2235,58542,DSL19,46900,33.8055,-115.3947
1601,2235,58542,DSL20,46900,33.8055,-115.3947
1602,181,58545,1,10300,32.982778,-115.481944
1603,1451,58578,SON1,5201,37.889753,-120.528723
1604,1041,58581,1,12700,34.043889,-117.531111
1605,1846,58582,1,1600,34.05,-117.596111
1606,43,58585,BESS,1300,39.724167,-121.815278
1607,43,58585,COGN,1300,39.724167,-121.815278
1608,43,58585,SOLR,1300,39.724167,-121.815278
1609,1013,58590,1,10420,34.157222,-116.234444
1610,1128,58607,1,61507,37.793333,-122.394167
1611,1128,58607,2,61507,37.793333,-122.394167
1612,1128,58607,3,61507,37.793333,-122.394167
1613,1508,58609,ISP1,9133,34.553056,-117.456944
1614,1993,58610,NSP1,9714,34.551111,-117.191111
1615,1993,58611,1,12105,34.496944,-117.145
1616,1993,58612,1,9714,34.545,-117.191944
1617,8269,58616,WSF1,7801,36.138056,-120.075833
1618,2323,58619,1,61101,37.795556,-122.402778
1619,2323,58619,2,61101,37.795556,-122.402778
1620,7751,58621,ECPV,11400,32.803333,-115.546389
1621,16,58625,SRFC2,450102,37.719167,-121.886944
1622,16,58625,SRJBA,450102,37.719167,-121.886944
1623,16,58625,SRPV2,450102,37.719167,-121.886944
1624,16,58625,SRPV3,450102,37.719167,-121.886944
1625,8340,58626,WABSA,901209,34.681667,-118.324722
1626,8340,58627,WADR,901216,34.688889,-118.320278
1627,8196,58633,1,14301,36.721111,-121.787778
1628,543,58634,1,900301,34.695833,-118.058889
1629,839,58636,1,6400,38.643611,-121.416389
1630,1426,58642,1,3100,36.2,-119.42
1631,1426,58642,2,3100,36.2,-119.42
1632,8082,58698,D960,40618,34.013056,-117.5375
1633,8082,58698,D9611,40618,34.013056,-117.5375
1634,8082,58698,D9612,40618,34.013056,-117.5375
1635,258,58699,GEN 1,3222,35.169722,-119.105556
1636,258,58699,GEN 2,3222,35.169722,-119.105556
1637,229,58711,BLKW,4500,35.62,-119.85
1638,229,58711,LTHL,4500,35.62,-119.85
1639,137,58713,NSTR,8304,36.73,-120.41
1640,226,58718,PV1,6202,35.150694,-118.875
1641,226,58721,ORION,6202,35.150694,-118.875278
1642,7892,58748,NBWT,252317,38.300556,-121.966389
1643,407,58750,LDFRB,900901,34.716944,-118.289444
1644,407,58751,RSC2,900901,34.713333,-118.289444
1645,407,58752,RSD2,900901,34.713333,-118.289444
1646,407,58753,SSA2,900901,34.723056,-118.289722
1647,407,58754,SSB2,900901,34.723056,-118.289722
1648,407,58755,SSC2,900901,34.723056,-118.289722
1649,407,58756,SSD2,900901,34.723056,-118.289722
1650,407,58757,UE2,900901,34.723056,-118.289722
1651,407,58757,UF2,900901,34.723056,-118.289722
1652,407,58757,UG2,900901,34.723056,-118.289722
1653,407,58757,UH2,900901,34.723056,-118.289722
1654,1952,58761,EXSA,9134,34.582222,-117.341667
1655,1952,58762,EXSB,9134,34.583333,-117.340278
1656,1952,58763,EXSC2,9134,34.584444,-117.341389
1657,1284,58814,GENA,12702,41.031389,-121.4225
1658,1284,58814,GENB,12702,41.031389,-121.4225
1659,8045,58890,BERI,201602,38.510833,-122.479722
1660,1541,58906,VC1,19111,33.234167,-117.001667
1661,1541,58907,VC2,19111,33.234167,-117.001667
1662,1061,58909,RAM1,20801,33.012222,-116.875
1663,1061,58911,RAM2,20801,33.012222,-116.875
1664,385,58912,1,980034,33.910833,-118.044444
1665,385,58913,1,980034,33.910833,-118.044444
1666,1391,58919,2127,50701,39.291667,-121.669722
1667,909,58954,PV,8504,38.643611,-121.163889
1668,1348,58960,S200,153301,38.368889,-122.765833
1669,1348,58960,S201,153301,38.368889,-122.765833
1670,1348,58960,S202,153301,38.368889,-122.765833
1671,1348,58960,S203,153301,38.368889,-122.765833
1672,401,58963,PV,800202,34.136111,-118.701944
1673,8865,58973,W2CA,4500,35.874722,-119.046111
1674,322,58975,PV1,1601,36.218806,-119.805833
1675,8000,58978,CVAP,405,37.719722,-120.898611
1676,295,58983,1,5900,35.026667,-118.185556
1677,116,58984,1,8200,36.6175,-120.290833
1678,322,58985,1,1601,36.247778,-119.833889
1679,258,58986,1,3222,35.223333,-119.088889
1680,295,58990,1,5900,35.026667,-118.185556
1681,1056,59002,CEC 6,17813,33.140507,-117.333916
1682,1056,59002,CEC 7,17813,33.140507,-117.333916
1683,1056,59002,CEC 8,17813,33.140507,-117.333916
1684,1056,59002,CEC 9,17813,33.140507,-117.333916
1685,1056,59002,CEC10,17813,33.140507,-117.333916
1686,2118,59058,GEN 1,252904,38.399444,-121.960278
1687,2402,59087,GEN 1,1300,36.134444,-119.554444
1688,1712,59088,GEN 1,10102,33.165833,-115.532222
1689,448,59094,GEN 1,900602,34.708333,-118.130556
1690,448,59095,GEN 1,900602,34.708333,-118.130556
1691,448,59096,GEN1,900602,34.708333,-118.130556
1692,448,59098,PV1,900606,34.700278,-118.123611
1693,448,59099,PV1,900606,34.700278,-118.123611
1694,2253,59129,57449,302014,37.969722,-121.719444
1695,1603,59130,57449,304001,37.921944,-121.755556
1696,289,59132,57449,5700,34.9325,-117.907222
1697,309,59133,57449,5700,34.917222,-117.900278
1698,1114,59138,57449,8359,32.906111,-117.121389
1699,1085,59139,57449,19208,33.21,-117.170556
1700,448,59167,LS1,900609,34.715,-118.095
1701,2020,59169,LS2,900901,34.710556,-118.166111
1702,993,59182,34608,10009,34.435,-117.378056
1703,2402,59183,PV1,1200,36.138056,-119.564722
1704,1429,59203,PV1,2500,36.19,-119.12
1705,1429,59203,PV2,2500,36.19,-119.12
1706,1429,59203,PV3,2500,36.19,-119.12
1707,1435,59219,PV1,4102,36.05,-119.02
1708,1435,59219,PV2,4102,36.05,-119.02
1709,295,59235,GEN1,6012,35.088889,-118.206389
1710,1680,59236,GEN1,6012,35.060556,-118.243333
1711,1674,59249,PV1,3304,35.416111,-119.6825
1712,1985,59250,PV1,3304,35.4225,-119.629167
1713,8704,59256,BAT1,252904,38.393333,-121.927778
1714,1261,59257,YB1,503330,37.305833,-121.755
1715,8572,59261,VZ300,292001,33.850556,-118.304167
1716,456,59262,LLRC,911100,34.599444,-117.932778
1717,7914,59265,PV8,901,37.267778,-120.484444
1718,7914,59267,PV9,901,37.267778,-120.4825
1719,7659,59269,VMLB2,9128,34.512778,-117.387222
1720,7659,59270,VMLC2,9128,34.511389,-117.387222
1721,7659,59271,VMLD2,9128,34.509444,-117.387222
1722,7659,59272,VMLE2,9128,34.508056,-117.387222
1723,456,59273,PALME,911100,34.613056,-117.938889
1724,17,59279,LFT01,450607,37.643889,-121.884167
1725,1250,59280,KLG00,501401,37.356389,-121.871944
1726,2252,59283,W4236,302006,38.001111,-121.703889
1727,582,59299,RED1,101100,38.160833,-122.565
1728,582,59299,RED2,101100,38.160833,-122.565
1729,1973,59300,HAN1,1100,36.306667,-119.629167
1730,1973,59300,HAN2,1100,36.306667,-119.629167
1731,1676,59322,GEN1,3304,35.305556,-119.6225
1732,8775,59323,SMUPV,5301,38.587222,-121.457778
1733,1542,59328,GAC1,21102,32.702107,-116.354587
1734,8712,59329,SOL1,11101,36.421111,-121.340278
1735,638,59330,TAY1,10804,36.505,-121.451667
1736,1330,59331,ANB2,252305,38.233611,-122.0925
1737,2314,59334,INV-1,901209,34.812222,-118.352778
1738,2254,59339,SSC13,2002,37.130278,-121.052222
1739,1025,59359,10400,9122,34.473889,-117.562778
1740,1025,59360,11113,9122,34.471389,-117.562222
1741,1421,59395,SC500,3002,36.185,-119.375
1742,1875,59405,PV11,42723,33.713056,-117.0725
1743,8355,59408,1,3807,35.393333,-119.127778
1744,2276,59409,SNL17,11601,34.768333,-117.323611
1745,2276,59410,SNL19,11601,34.766389,-117.323611
1746,2276,59411,SNL18,11601,34.765,-117.323611
1747,235,59412,SKI20,3304,35.126111,-119.243333
1748,2402,59413,C2CA,1200,36.141944,-119.581667
1749,268,59414,AWCA,4302,35.815,-119.459722
1750,2032,59416,PV1,87503,33.8025,-117.919722
1751,1025,59421,11111,9119,34.413056,-117.470833
1752,1025,59422,10401,9119,34.4175,-117.469722
1753,1025,59423,10402,9119,34.415278,-117.47
1754,164,59428,GENE1,10902,40.526389,-123.725556
1755,164,59428,GENE2,10902,40.526389,-123.725556
1756,8340,59431,SSG1,901209,34.703611,-118.334167
1757,1953,59440,SAS,9126,34.557222,-117.3775
1758,1953,59441,SAS,9126,34.557222,-117.3775
1759,8340,59443,WAS1,901209,34.689167,-118.324722
1760,2039,59456,P-TG4,8346,32.894722,-117.198056
1761,2039,59456,P-TG5,8346,32.894722,-117.198056
1762,2039,59457,Q-TG1,8346,32.904167,-117.201111
1763,1087,59458,W-TG1,8346,32.903333,-117.195556
1764,692,59461,GEN01,52430,33.718889,-117.702222
1765,692,59461,GEN02,52430,33.718889,-117.702222
1766,692,59461,GEN03,52430,33.718889,-117.702222
1767,692,59461,GEN04,52430,33.718889,-117.702222
1768,692,59461,GEN05,52430,33.718889,-117.702222
1769,692,59461,GEN06,52430,33.718889,-117.702222
1770,692,59461,GEN07,52430,33.718889,-117.702222
1771,2277,59469,ALAMO,11700,34.682222,-117.3475
1772,1264,59473,AC2PV,508102,37.33,-122.01
1773,149,59523,FRFSP,7903,36.386944,-120.236667
1774,229,59524,FRBSP,4500,35.612,-119.845
1775,1640,59525,FRWSP,2100,37.009444,-120.957222
1776,543,59528,OASIS,980004,34.648889,-118.076667
1777,1508,59536,AWI,9133,34.548056,-117.464444
1778,1508,59537,AW2,9133,34.548056,-117.464444
1779,814,59539,1,46700,33.896111,-117.283611
1780,2283,59540,2,2112,34.100278,-117.552778
1781,1006,59541,3,1803,34.039722,-117.606667
1782,1487,59550,PCSF,11301,38.521111,-121.993889
1783,610,59555,VEGA1,2100,36.925833,-120.82
1784,1264,59557,AC2FC,508102,37.33,-122.01
1785,998,59597,CS001,4902,34.093333,-117.319444
1786,1844,59598,CS002,4004,34.042222,-117.361667
1787,8865,59599,GEN1,4301,35.831944,-119.056111
1788,8865,59600,GEN1,4301,35.835833,-119.056111
1789,2199,59607,MWS,3304,35.115278,-119.317778
1790,812,59610,APNLI,43519,33.74,-117.010556
1791,326,59633,KS,1601,36.050833,-119.9475
1792,276,59638,CLH,4500,35.726667,-119.905833
1793,2063,59651,W4161,199120,34.071389,-118.196111
1794,302,59661,TSP1,6004,35.123333,-118.38
1795,618,59687,NDP1,2401,37.05758,-120.653625
1796,582,59703,1,102100,38.129759,-122.568158
1797,182,59722,SEV1,12301,33.1125,-116.0139
1798,182,59723,SEV2,12301,33.1101,-116.0059
1799,456,59730,SPV18,911100,34.613602,-117.93439
1800,137,59738,CSB,8304,36.723806,-120.432139
1801,2020,59739,LWADB,900902,34.780192,-118.19333
1802,2264,59740,SPVMW,6012,35.022903,-118.282694
1803,1970,59746,1,7903,36.13726,-120.218453
1804,1970,59748,1,7903,36.137219,-120.224445
1805,8600,59798,W4172,294120,33.792694,-118.252407
1806,7808,59800,AMZ00,980100,34.088408,-117.245839
1807,2376,59802,MXM00,505012,37.405689,-121.949416
1808,1608,59803,PXR00,425104,37.83286,-122.284003
1809,2283,59804,SBK00,2112,34.093684,-117.551044
1810,1810,59805,YAH00,504602,37.415419,-122.025747
1811,2314,59868,GEN01,5514,34.819,-118.432
1812,7649,59872,UCD1,10701,38.55,-121.75
1813,1861,59877,MB20,30900,33.9617,-117.455897
1814,2264,59878,GEN01,6012,35.0199,-118.2879
1815,2314,59879,GEN01,5514,34.862,-118.38
1816,2402,59900,C3CA,1200,36.15042,-119.58542
1817,8766,59915,ORCA,8402,36.876847,-120.667608
1818,1016,59916,12307,12700,34.03527,-117.5341
1819,478,59942,ML1,900504,34.6608,-118.0836
1820,259,59948,BF111,3103,35.317551,-118.989894
1821,1333,59952,1,252702,38.216973,-121.979452
1822,1333,59952,2,252702,38.216973,-121.979452
1823,1333,59952,3,252702,38.216973,-121.979452
1824,1333,59952,4,252702,38.216973,-121.979452
1825,1333,59952,5,252702,38.216973,-121.979452
1826,407,59961,WABSB,900901,34.73206,-118.313573
1827,407,59962,NLR,900901,34.719538,-118.31301
1828,407,59963,CADRC,900901,34.720499,-118.30046
1829,407,59964,ELVSC,900901,34.730263,-118.30425
1830,2314,59976,ASTR1,5514,34.844226,-118.458466
1831,2314,59977,ASTR2,5514,34.836649,-118.480204
1832,155,59978,ECA22,10200,39.69898,-122.175583
1833,1505,59979,GEN1,309000,38.019671,-121.86506
1834,276,60007,MORLS,4500,35.731362,-119.818712
1835,456,60026,PV1,911100,34.600231,-117.94751
1836,2283,60032,RCHTR,2207,34.097728,-117.544529
1837,1178,60033,GEN01,10301,35.615573,-120.404352
1838,1178,60034,GEN01,10301,35.615573,-120.404352
1839,781,60035,RPU1,30300,33.97819,-117.38514
1840,1384,60039,FTRS,3400,37.379919,-121.130661
1841,1506,60043,GEN01,1800,34.901,-119.596
1842,1625,60049,GE,451104,37.713311,-121.640353
1843,1521,60060,SDIA2,6200,32.729238,-117.207718
1844,1521,60060,SDIAA,6200,32.729238,-117.207718
1845,1521,60060,SDIAB,6200,32.729238,-117.207718
1846,317,60077,AVCA,1703,35.996324,-120.15146
1847,8865,60078,DU1CA,4301,35.856278,-119.068414
1848,8865,60079,DU2CA,4301,35.844167,-119.068069
1849,8865,60080,DU3CA,4301,35.845378,-119.056992
1850,8865,60081,DU4CA,4500,35.850403,-119.026992
1851,503,60085,PV1,901300,34.748894,-117.973571
1852,478,60086,PV1,900504,34.66072,-118.081152
1853,2314,60091,GEN01,5514,34.824206,-118.438547
1854,8185,60092,BLCK4,46900,33.68,-114.73
1855,8185,60092,BLCK5,46900,33.68,-114.73
1856,8185,60092,BLCK6,46900,33.68,-114.73
1857,8185,60092,BLCK7,46900,33.68,-114.73
1858,8185,60093,BLCK1,46900,33.68,-114.742
1859,8185,60093,BLCK2,46900,33.68,-114.742
1860,8185,60093,BLCK3,46900,33.68,-114.742
1861,699,60120,MB-16,76102,33.788,-117.8901
1862,322,60142,LEPV1,402,36.257938,-119.798139
1863,385,60151,BLDGF,980034,33.914356,-118.050189
1864,385,60153,BLDGG,980034,33.912917,-118.050561
1865,385,60154,BLDG1,980034,33.912917,-118.041944
1866,1998,60182,DULLE,40503,34.030119,-117.517753
1867,385,60183,FSPRI,980034,33.892614,-118.037564
1868,8340,60185,SOLV1,901216,34.655694,-118.298166
1869,8340,60186,DSR1,901216,34.655556,-118.280722
1870,8340,60187,DSR2,901216,34.686944,-118.311722
1871,1623,60193,GEN1,451103,37.691,-121.717
1872,1535,60220,ZWED1,504602,37.4325,-121.95285
1873,1535,60220,ZWED2,504602,37.4325,-121.95285
1874,1244,60223,EQXOO,512032,37.241713,-121.781363
1875,2373,60224,NTL00,505010,37.384745,-121.963808
1876,8589,60231,BA1,18522,33.211095,-117.299593
1877,8589,60231,PV1,18522,33.211095,-117.299593
1878,471,60233,PV2,5514,34.825267,-118.524989
1879,1712,60237,MSF2,10102,33.162056,-115.531694
1880,235,60242,SKI10,3304,35.126111,-119.243361
1881,452,60255,1,408900,34.108618,-117.782246
1882,452,60255,2,408900,34.108618,-117.782246
1883,241,60277,CASTR,3304,35.211044,-119.387258
1884,8340,60279,ABSR,901216,34.694839,-118.28769
1885,407,60280,SUMSL,900901,34.714703,-118.311006
1886,407,60281,CADRB,900901,34.705549,-118.301417
1887,407,60310,GEN01,900901,34.71647,-118.2821
1888,407,60311,GEN01,900901,34.71412,-118.2739
1889,1712,60315,MSF3,10102,33.154761,-115.544918
1890,2314,60324,GEN01,5514,34.826697,-118.335211
1891,1712,60336,MSF1,10102,33.176627,-115.572788
1892,16,60385,MB-18,450102,37.719166,-121.886944
1893,471,60386,PV1,5514,34.821453,-118.497406
1894,209,60412,MUN,800,36.2647,-117.9955
1895,2126,60428,PV1,380002,37.92,-122.344
1896,318,60450,PVCR,1500,36.102307,-119.566516
1897,8340,60474,BSHRB,901216,34.678305,-118.302649
1898,8340,60475,BSHRC,901216,34.681338,-118.314087
1899,8340,60481,BSHRA,901216,34.667817,-118.298089
1900,1553,60491,SB3BS,5508,35.171153,-118.001652
1901,1553,60491,SB3SF,5508,35.171153,-118.001652
1902,1541,60509,PV1,19110,33.2503,-117.0226
1903,1084,60516,PV1,19103,33.2704,-117.0588
1904,8185,60558,PV1,46900,33.618678,-114.696182
1905,1051,60565,SES1,21002,33.27011,-116.3496
1906,1051,60565,SES2,21002,33.27011,-116.3496
1907,1098,60566,SES1,19108,33.35651,-117.113599
1908,1098,60566,SES2,19108,33.35651,-117.113599
1909,8330,60568,SES,21502,32.95907,-117.191622
1910,1092,60569,SES,9805,32.8115,-117.050546
1911,8838,60570,SES,20313,33.124446,-117.114274
1912,2039,60571,NCEP,8350,32.877822,-117.197788
1913,2314,60590,RS1,5514,34.839012,-118.386843
1914,2314,60591,RS1,5514,34.839012,-118.386843
1915,1682,60594,VYGR1,6012,35.046061,-118.28273
1916,8082,60661,013A,1906,34.006125,-117.560934
1917,8082,60661,013B,1906,34.006125,-117.560934
1918,1969,60678,SJ1A,8200,36.527,-120.149
1919,1969,60678,SJ1B,8200,36.527,-120.149
1920,8142,60744,SESI2,12301,32.79411,-115.779317
1921,8142,60745,SESI1,12301,32.792038,-115.773448
1922,686,60760,PE101,75516,33.691,-117.833
1923,1846,60790,PV,12700,34.038433,-117.565802
1924,779,60824,PV1,940400,33.708661,-116.198885
1925,775,60825,CNS1,45612,33.540124,-115.974771
1926,2118,60844,PV1,252904,38.390756,-121.94777
1927,2118,60844,PV2,252904,38.390756,-121.94777
1928,838,60846,PV1,5601,38.601354,-121.397929
1929,883,60861,PV1,9107,38.565,-121.343
1930,487,60869,PB1,910002,34.511889,-117.922819
1931,1703,60914,W5328,295103,33.766067,-118.284733
1932,319,60918,3,1200,36.18519,-119.681495
1933,8730,60960,CTG1,980028,33.9254,-118.4298
1934,8730,60960,CTG2,980028,33.9254,-118.4298
1935,8730,60960,STG1,980028,33.9254,-118.4298
1936,341,60974,2BESS,301601,34.162327,-118.283684
1937,8231,60975,WS532,7802,36.376889,-120.138472
1938,2030,60978,PV1,11504,33.87912,-117.8887
1939,2030,60979,PV1,11504,33.87912,-117.8887
1940,8231,60981,WS526,7802,36.381775,-120.134486
1941,1521,60984,PV1,6200,32.729444,-117.205083
1942,1061,60995,1,20813,33.018486,-116.860713
1943,945,61006,SCAIR,7101,38.690186,-121.586514
1944,1601,61013,MCES1,378000,37.945296,-122.377202
1945,2302,61027,PESCT,802,37.9418,-121.3383
1946,449,61066,WTG1,901003,34.691,-118.221
1947,8758,61107,VRF,13423,32.682506,-116.988781
1948,1146,61115,MANT1,5131,37.84013,-121.216191
1949,1418,61116,DELA1,4606,35.761217,-119.344408
1950,240,61117,BAKE1,2403,35.324982,-118.981522
1951,240,61118,BIND1,2503,35.330032,-118.993119
1952,909,61152,PV1,8504,38.645961,-121.162623
1953,2300,61153,AT057,505015,37.417638,-121.94453
1954,1867,61154,AT058,87301,33.836439,-117.916893
1955,957,61209,PV1,9618,38.448604,-121.46369
1956,456,61215,GBWXC,911100,34.597,-117.931
1957,478,61216,GBWXD,980004,34.654976,-118.08215
1958,2305,61222,1,451104,37.769189,-121.630163
1959,1703,61249,W5531,295103,33.766067,-118.288925
1960,2068,61250,USPS1,239330,33.977922,-118.2587
1961,407,61264,ANTX2,900901,34.744977,-118.309153
1962,407,61265,ADSR3,900901,34.736859,-118.304071
1963,1703,61319,W4885,980031,33.727977,-118.280032
1964,491,61339,GBWXB,901300,34.688042,-117.989541
1965,1703,61348,W5691,295103,33.764227,-118.288925
1966,1703,61349,W5694,295103,33.764227,-118.284733
1967,207,61418,VAL1,10200,33.04358,-115.62779
1968,456,61419,OTP,911100,34.615622,-117.936594
1969,603,61420,MRCD1,2100,36.989475,-120.878081
1970,576,61421,MDRA1,201,37.056468,-120.167021
1971,634,61442,WTG1,10900,36.464,-121.382
1972,638,61443,WTG1,10804,36.504,-121.454
1973,634,61444,WTG1,10900,36.474,-121.371
1974,471,61445,PV1,5514,34.832786,-118.563578
1975,1835,61463,VBERG,980500,34.749708,-120.509982
1976,245,61501,GEN1,6600,35.472113,-119.432866
1977,258,61502,GEN1,3222,35.21426,-119.202974
1978,258,61503,GEN1,3304,35.17306,-119.116384
1979,1680,61582,VYGR2,6012,35.073377,-118.268616
1980,1680,61583,VYGR3,6012,35.060768,-118.264734
1981,1680,61584,VYGR4,6012,35.077872,-118.2497
1982,1703,61593,W5791,295103,33.763012,-118.286558
1983,1703,61594,W5792,295103,33.762421,-118.288214
1984,1180,61607,CPOLY,11505,35.32,-120.691
1985,1661,61620,CORSP,980100,36.06502,-119.55756
1986,1923,61621,WASCO,4302,35.60053,-119.40366
1987,7939,61628,KILRO,8370,32.936137,-117.234157
1988,1085,61661,VISTA,19503,33.203977,-117.253852
1989,200,61682,USG1,12301,32.79278,-115.857336
1990,200,61683,USG2,12301,32.790403,-115.863214
1991,2356,61698,FOLSM,988300,38.687,-121.16
1992,347,61718,APLEX,127806,34.189857,-118.451355
1993,7731,61721,WLA01,52427,33.669266,-117.646846
1994,8073,61722,IRV01,74003,33.713489,-117.852086
1995,8073,61722,IRV1W,74003,33.713489,-117.852086
1996,7870,61723,IRV06,52518,33.665246,-117.768222
1997,7870,61723,IRV2W,52518,33.665246,-117.768222
1998,204,61750,WICA,11901,32.676,-115.619
1999,269,61754,1,6011,35.096709,-118.602184
2000,269,61754,2,6011,35.096709,-118.602184
2001,7679,61791,5001,150612,38.216841,-122.542866
2002,1344,61792,5002,150800,38.194599,-122.663388
2003,1000,61824,RPU2,6401,34.11193,-117.27326
2004,803,61834,SCSP1,941500,33.767061,-116.905874
2005,1110,61843,10276,10019,32.586536,-117.004884
2006,2287,61846,MM27,3002,36.187138,-119.375097
2007,8573,61894,CR1,1600,36.624512,-119.673088
2008,8573,61894,CR2,1600,36.624512,-119.673088
2009,8573,61894,CR3,1600,36.624512,-119.673088
2010,8573,61894,CR4,1600,36.624512,-119.673088
2011,577,61989,PV,1100,36.916111,-119.97138
2012,1247,61993,GDCBA,512510,37.003832,-121.593567
2013,1247,61993,GDCPV,512510,37.003832,-121.593567
2014,407,62004,SPRWY,900901,34.723748,-118.280345
2015,2334,62016,UCRIV,46501,33.97036,-117.33099
2016,1194,62020,STANF,513000,37.43434,-122.16077
2017,393,62028,CSULB,578100,33.78104,-118.11357
2018,8486,62052,CIS1,10101,33.191661,-115.433783
2019,503,62056,LANC,901300,34.743383,-117.972222
2020,2304,62077,PV1,30711,38.650627,-121.074115
2021,995,62150,SOLAR,2019,34.148139,-117.570404
2022,236,62176,21Z,3304,35.307555,-119.611551
2023,236,62176,PF,3304,35.307555,-119.611551
2024,1090,62242,SBRC,13000,32.63266,-117.07775
2025,1885,62246,TWSP,11208,38.682746,-121.723451
2026,8355,62274,LHSSP,3821,35.364408,-119.127496
2027,1926,62275,FHSSP,3825,35.41824,-119.14888
2028,2080,62286,W7188,121221,34.224041,-118.392921
2029,8572,62287,W7190,292001,33.8482,-118.3055
2030,2314,62288,VAL01,5514,34.90422,-118.384341
2031,342,62378,VSCFW,104310,34.277355,-118.429836
2032,319,62418,4,1200,36.18519,-119.681495
2033,319,62419,4,1200,36.18519,-119.681495
2034,354,62458,RAT00,480802,34.08145,-118.15191
2035,1262,62459,SMC01,504318,37.378422,-121.899969
2036,371,62571,DSY01,262100,34.083387,-118.43378
2037,686,62573,ATT56,75516,33.684675,-117.836821
2038,347,62574,ATT93,127910,34.196324,-118.448225
2039,1253,62575,FLX01,504509,37.417288,-121.894109
2040,2367,62577,AP11A,508102,37.331666,-122.006686
2041,2367,62577,AP11B,508102,37.331666,-122.006686
2042,2367,62577,AP11C,508102,37.331666,-122.006686
2043,2367,62577,AP11D,508102,37.331666,-122.006686
2044,19,62578,SLPV1,433104,37.711995,-122.150665
2045,1059,62611,HELIX,14601,32.753281,-117.035241
2046,2116,62649,SFDK,251901,38.132245,-122.231965
2047,1567,62655,HLS,40600,40.373,-120.262
2048,1811,62671,EQX1A,504700,37.415092,-122.05211
2049,1811,62671,EQX1B,504700,37.415092,-122.05211
2050,2116,62687,RPNPA,201003,38.160858,-122.214014
2051,2116,62687,RPNPB,201003,38.160858,-122.214014
2052,2116,62687,RPNPC,201003,38.160858,-122.214014
2053,8739,62688,MFARM,513500,37.228736,-121.738616
2054,1241,62690,GFARM,512005,37.269039,-121.861079
2055,2373,62697,NTL3A,505010,37.38633,-121.96238
2056,2373,62697,NTL3B,505010,37.38633,-121.96238
2057,1866,62698,KR059,11714,33.85098,-117.84531
2058,1603,62699,KSR24,303207,37.95169,-121.77182
2059,1537,62700,KSR23,450743,37.69923,-121.89419
2060,8659,62701,KS18A,201005,38.25477,-122.27305
2061,8659,62701,KS18B,201005,38.25477,-122.27305
2062,1244,62702,EQ14A,512032,37.24097,-121.78259
2063,1244,62702,EQ14B,512032,37.24097,-121.78259
2064,1254,62703,EQ13A,504322,37.38846,-121.88896
2065,1254,62703,EQ13B,504322,37.38846,-121.88896
2066,545,62704,EQX09,980013,33.9212,-118.38453
2067,492,62705,EQX08,980013,33.92542,-118.39463
2068,1188,62732,SSPAI,511705,37.411011,-122.148864
2069,2246,62987,GHSP,16201,32.816542,-116.999589
2070,1553,63054,CALTR,5508,35.141374,-117.965748
2071,241,63078,EGCRK,3304,35.214023,-119.39522
2072,2402,63204,HLS,1200,36.140764,-119.566896
2073,8774,63285,79G1,980014,33.778655,-118.23853
2074,446,63303,AISP,110607,33.878585,-117.99608
2075,1796,63361,MIP2T,5213,37.734761,-121.508945
2076,2169,63363,NBS,3803,37.894817,-121.24891
2077,562,63376,PPHS,9133,34.57654,-117.58281
2078,8009,63385,CA135,920013,34.433332,-118.510837
2079,1081,63412,SDZOO,5602,32.739676,-117.151635
2080,1421,63439,CCFC1,3002,36.18347,-119.374348
2081,1423,63455,INV1,901,36.353675,-119.400823
2082,1423,63455,INV2,901,36.353675,-119.400823
2083,649,63486,DA04,10606,36.616,-121.636
2084,1577,63493,SIAD,40600,40.15006,-120.123352
2085,1553,63516,CACTY,5508,35.157,-117.981
2086,2039,63603,ILM01,8376,32.87302,-117.19968
2087,1244,63604,EXN02,512032,37.237,-121.78532
2088,1330,63605,ATT35,252402,38.236257,-122.077759
2089,347,63606,ATT27,141303,34.152191,-118.456078
2090,1244,63607,EXN01,512032,37.23811,-121.78532
2091,676,63609,ALRGN,62610,33.67239,-117.85381
2092,700,63610,BAKER,52425,33.656528,-117.68412
2093,393,63611,CSULB,574500,33.78383,-118.10796
2094,677,63612,DATS0,74111,33.70731,-117.89108
